200.0,1.709765062509756e-25
200.1,2.125015824382396e-25
200.2,2.639536275177435e-25
200.3,3.27667584078203e-25
200.4,4.065185244779375e-25
200.5,5.040444733737672e-25
200.6,6.245966710447532e-25
200.7,7.73523297810966e-25
200.8,9.573939760921216e-25
200.9,1.184273936632198e-24
201.0,1.4640586357844254e-24
201.1,1.8088819096506446e-24
201.2,2.233613530195768e-24
201.3,2.75646538660357e-24
201.4,3.399729570202721e-24
201.5,4.190676534992722e-24
201.6,5.1626474080356736e-24
201.7,6.3563816383821595e-24
201.8,7.821629743609806e-24
201.9,9.619111231327099e-24
202.0,1.1822890188293109e-23
202.1,1.4523255959430343e-23
202.2,1.7830214281669382e-23
202.3,2.187771578863107e-23
202.4,2.682877467214864e-23
202.5,3.288166132298976e-23
202.6,4.0277389985719526e-23
202.7,4.930876705489713e-23
202.8,6.033131904372803e-23
202.9,7.377648317649118e-23
203.0,9.016752001891398e-23
203.1,1.1013869897480164e-22
203.2,1.3445841670298569e-22
203.3,1.640570389421077e-22
203.4,2.000604119000339e-22
203.5,2.438301750464667e-22
203.6,2.9701222850122564e-22
203.7,3.615949719406172e-22
203.8,4.399792459832817e-22
203.9,5.35062280750754e-22
204.0,6.5033840082326805e-22
204.1,7.900197642366571e-22
204.2,9.59181040977709e-22
204.3,1.1639326819026382e-21
204.4,1.411628313681733e-21
204.5,1.711112844677457e-21
204.6,2.073019110522173e-21
204.7,2.5101223618438127e-21
204.8,3.0377636415745555e-21
204.9,3.6743551643785356e-21
205.0,4.441983253322051e-21
205.1,5.367127276392777e-21
205.2,6.4815164370107875e-21
205.3,7.823150301160503e-21
205.4,9.437513698167353e-21
205.5,1.1379022240214493e-20
205.6,1.3712741317070274e-20
205.7,1.6516429212457103e-20
205.8,1.9882964162196342e-20
205.9,2.3923225971552524e-20
206.0,2.8769515510665096e-20
206.1,3.457961034028749e-20
206.2,4.154157226800256e-20
206.3,4.987944324431172e-20
206.4,5.985999019974118e-20
206.5,7.180068780572491e-20
206.6,8.607916142150804e-20
206.7,1.031443514912392e-19
206.8,1.2352970633940166e-19
206.9,1.478687637948953e-19
207.0,1.7691354465346353e-19
207.1,2.115562541718986e-19
207.2,2.528548733294482e-19
207.3,3.0206332152453863e-19
207.4,3.606669890594971e-19
207.5,4.3042457393844324e-19
207.6,5.134173163362587e-19
207.7,6.121069092631864e-19
207.8,7.294035797051664e-19
207.9,8.687460857860178e-19
208.0,1.0341956679685639e-18
208.1,1.230546332566457e-18
208.2,1.46345424148513e-18
208.3,1.7395894419223724e-18
208.4,2.066813703875493e-18
208.5,2.4543888534096035e-18
208.6,2.913220709215068e-18
208.7,3.4561445645554706e-18
208.8,4.0982591241584095e-18
208.9,4.857316926532782e-18
209.0,5.754180580275514e-18
209.1,6.81335564541396e-18
209.2,8.063612729026877e-18
209.3,9.53871337423654e-18
209.4,1.1278256644502457e-17
209.5,1.3328665988324455e-17
209.6,1.574433906733395e-17
209.7,1.8588986805682232e-17
209.8,2.1937192041933105e-17
209.9,2.587622291815202e-17
210.0,3.050814161821837e-17
210.1,3.595225537542192e-17
210.2,4.234796393091141e-17
210.3,4.985806597922797e-17
210.4,5.86725967448862e-17
210.5,6.901327987744222e-17
210.6,8.113868953986596e-17
210.7,9.535023313384658e-17
210.8,1.1199908182711433e-16
210.9,1.314941952300789e-16
211.0,1.5431160856413948e-16
211.1,1.8100517587178746e-16
211.2,2.1221899169415663e-16
211.3,2.4870174670365513e-16
211.4,2.91323310614984e-16
211.5,3.4109387897708853e-16
211.6,3.991860699296427e-16
211.7,4.669604135533626e-16
211.8,5.459947410299303e-16
211.9,6.381180545648454e-16
212.0,7.454495431695179e-16
212.1,8.704435053715275e-16
212.2,1.0159410493357132e-15
212.3,1.18522956555437e-15
212.4,1.3821111092686746e-15
212.5,1.6109809914430297e-15
212.6,1.8769180610665716e-15
212.7,2.1857883707762323e-15
212.8,2.544364155641755e-15
212.9,2.9604603252203434e-15
213.0,3.4430909759458848e-15
213.1,4.002648779384382e-15
213.2,4.65111049730491e-15
213.3,5.402272322983304e-15
213.4,6.272019256563009e-15
213.5,7.278633298409656e-15
213.6,8.443145896876557e-15
213.7,9.789740825597875e-15
213.8,1.1346214501295518e-14
213.9,1.3144501698507477e-14
214.0,1.5221275686474915e-14
214.1,1.7618633021222117e-14
214.2,2.0384874590075553e-14
214.3,2.3575396046048696e-14
214.4,2.7253702507581505e-14
214.5,3.149256435959281e-14
214.6,3.637533320215391e-14
214.7,4.199743948402431e-14
214.8,4.846809616419491e-14
214.9,5.5912235903830125e-14
215.0,6.447271284653467e-14
215.1,7.43128040444402e-14
215.2,8.561905008508666e-14
215.3,9.860447952850706e-14
215.4,1.135122674424762e-13
215.5,1.3061988470030083e-13
215.6,1.5024380186246197e-13
215.7,1.727448194931574e-13
215.8,1.9853410576735262e-13
215.9,2.280800323175579e-13
216.0,2.6191591057887133e-13
216.1,3.0064874355627966e-13
216.2,3.449691221173096e-13
216.3,3.956624107781688e-13
216.4,4.536213856968487e-13
216.5,5.198605074252168e-13
216.6,5.955320331422871e-13
216.7,6.819441978540265e-13
216.8,7.805817216956058e-13
216.9,8.9312893132911e-13
217.0,1.0214958178552885e-12
217.1,1.167847392041717e-12
217.2,1.3346367404565049e-12
217.3,1.524642233761675e-12
217.4,1.741009391506173e-12
217.5,1.987297966849413e-12
217.6,2.2675348803946382e-12
217.7,2.586273705441679e-12
217.8,2.948661488266336e-12
217.9,3.3605137773771724e-12
218.0,3.828398836057939e-12
218.1,4.359732123925271e-12
