200.0,1.2243211127048292e-266
200.1,1.0618576024430356e-265
200.2,9.154502953378395e-265
200.3,7.845257359247202e-264
200.4,6.683284233395993e-263
200.5,5.659646875272736e-262
200.6,4.7644386924933385e-261
200.7,3.98715827884798e-260
200.8,3.3170409873872637e-259
200.9,2.743343018020689e-258
201.0,2.2555765541042764e-257
201.1,1.843696633550031e-256
201.2,1.4982421833276417e-255
201.3,1.210434968458887e-254
201.4,9.722411196986893e-254
201.5,7.764004403794225e-253
201.6,6.16428898747432e-252
201.7,4.865996429171378e-251
201.8,3.819075902827745e-250
201.9,2.980222003814109e-249
202.0,2.312324944673845e-248
202.1,1.7838778480006847e-247
202.2,1.368369626133261e-246
202.3,1.0436859822030957e-245
202.4,7.9153553704187e-245
202.5,5.969131433223567e-244
202.6,4.476081847682923e-243
202.7,3.3376210946796936e-242
202.8,2.4747660143443384e-241
202.9,1.82471609335392e-240
203.0,1.33790858593983e-239
203.1,9.755139271588825e-239
203.2,7.073303638263135e-238
203.3,5.100336223677328e-237
203.4,3.6573696444969093e-236
203.5,2.608184448121743e-235
203.6,1.8497497468531955e-234
203.7,1.3046640684636172e-233
203.8,9.151689557722133e-233
203.9,6.3844942116781904e-232
204.0,4.4297592838241755e-231
204.1,3.0568063274938336e-230
204.2,2.0979523863498405e-229
204.3,1.4320855509914527e-228
204.4,9.72285118584683e-228
204.5,6.565614020321519e-227
204.6,4.409808884098482e-226
204.7,2.9459987728173e-225
204.8,1.9575793503049528e-224
204.9,1.2938556903980885e-223
205.0,8.506238839601432e-223
205.1,5.562629999235074e-222
205.2,3.6184221094511494e-221
205.3,2.3413174797309545e-220
205.4,1.506985127098351e-219
205.5,9.648743127213439e-219
205.6,6.145414318405e-218
205.7,3.893639565952957e-217
205.8,2.454087114935664e-216
205.9,1.5387190644171602e-215
206.0,9.59774683676076e-215
206.1,5.955596864291137e-214
206.2,3.676484824771708e-213
206.3,2.2578608164217482e-212
206.4,1.379506865892273e-211
206.5,8.385293501060166e-211
206.6,5.070908219338745e-210
206.7,3.050926003915196e-209
206.8,1.8262548820979521e-208
206.9,1.087627625936036e-207
207.0,6.444563613201653e-207
207.1,3.7993259080871213e-206
207.2,2.228561501824141e-205
207.3,1.3006277493918582e-204
207.4,7.552608739910403e-204
207.5,4.3637693309336063e-203
207.6,2.508722623928571e-202
207.7,1.4350756277973178e-201
207.8,8.168332709953681e-201
207.9,4.626299329367978e-200
208.0,2.607239317030717e-199
208.1,1.4621101306289333e-198
208.2,8.158990885909566e-198
208.3,4.5305937163710795e-197
208.4,2.503463246360224e-196
208.5,1.376574947576156e-195
208.6,7.532447936097743e-195
208.7,4.1016172643825504e-194
208.8,2.2226030768632183e-193
208.9,1.1985648282912486e-192
209.0,6.432192411437476e-192
209.1,3.4352585792517376e-191
209.2,1.8258611999292492e-190
209.3,9.658040198433463e-190
209.4,5.084264859295427e-189
209.5,2.6637300333238153e-188
209.6,1.3889291464892193e-187
209.7,7.207800650296771e-187
209.8,3.722743950428108e-186
209.9,1.9136663149929058e-185
210.0,9.790769174201722e-185
210.1,4.985627874411741e-184
210.2,2.5268545152900396e-183
210.3,1.2746848234159554e-182
210.4,6.400183810380338e-182
210.5,3.1985561297822176e-181
210.6,1.5910807937552954e-180
210.7,7.87792850336272e-180
210.8,3.882560088260426e-179
210.9,1.904651298852301e-178
211.0,9.300551204729071e-178
211.1,4.520667701703755e-177
211.2,2.187267604125151e-176
211.3,1.0534439581333782e-175
211.4,5.050517278476997e-175
211.5,2.4103488920705745e-174
211.6,1.1451128465729067e-173
211.7,5.415588810008856e-173
211.8,2.549627734324687e-172
211.9,1.1949403609533695e-171
212.0,5.575177554193144e-171
212.1,2.5895174038407244e-170
212.2,1.1973779412270617e-169
212.3,5.511890441202122e-169
212.4,2.5259887359790716e-168
212.5,1.1524665917355968e-167
212.6,5.2347502034378755e-167
212.7,2.3672211440214603e-166
212.8,1.065765132101984e-165
212.9,4.777146235348251e-165
213.0,2.1318883113033984e-164
213.1,9.472263393265921e-164
213.2,4.1902602467989595e-163
213.3,1.8455704921473534e-162
213.4,8.093328607421083e-162
213.5,3.533743955070271e-161
213.6,1.536239093815493e-160
213.7,6.64971184456817e-160
213.8,2.8659694519223214e-159
213.9,1.2298989519303342e-158
214.0,5.255340554335521e-158
214.1,2.2359920680407815e-157
214.2,9.47287935224971e-157
214.3,3.996138086804979e-156
214.4,1.678611018649578e-155
214.5,7.021260903814616e-155
214.6,2.9244214318295762e-154
214.7,1.2129110259018023e-153
214.8,5.00940785494293e-153
214.9,2.060234308501008e-152
215.0,8.437696743445837e-152
215.1,3.4412210748195265e-151
215.2,1.3976128261223137e-150
215.3,5.652636914161349e-150
215.4,2.2767191890632805e-149
215.5,9.13200741026182e-149
215.6,3.6477552045394934e-148
215.7,1.451082091177171e-147
215.8,5.748696173030629e-147
215.9,2.268099006104978e-146
216.0,8.911978462803057e-146
216.1,3.487465299363581e-145
216.2,1.3591690497299014e-144
216.3,5.275565623892931e-144
216.4,2.0393919517181197e-143
216.5,7.85186142262851e-143
216.6,3.0108486838568824e-142
216.7,1.1498831922390504e-141
216.8,4.373922848764957e-141
216.9,1.6570865774220582e-140
217.0,6.252879390181714e-140
217.1,2.350064308929149e-139
217.2,8.797278595372505e-139
217.3,3.280121257301666e-138
217.4,1.2181715325792153e-137
217.5,4.50617462721079e-137
217.6,1.660323185917549e-136
217.7,6.093492763141173e-136
217.8,2.2275784980927052e-135
217.9,8.111417834952817e-135
218.0,2.9421278836410697e-134
218.1,1.0629951983395591e-133
218.2,3.825691983969614e-133
218.3,1.371518239982121e-132
218.4,4.897900970483285e-132
218.5,1.742365104431129e-131
218.6,6.17437493512814e-131
218.7,2.1795930153020662e-130
218.8,7.664614015887283e-130
218.9,2.6849829317320392e-129
219.0,9.369857905257533e-129
219.1,3.2573811756529513e-128
219.2,1.1281117384120216e-127
219.3,3.892131092374337e-127
219.4,1.3377607293304392e-126
219.5,4.58066883842497e-126
219.6,1.5625813418533757e-125
219.7,5.310353924594256e-125
219.8,1.797939985110207e-124
219.9,6.0645920791631695e-124
220.0,2.0380106788567e-123
220.1,6.823285483345123e-123
220.2,2.2759704253105933e-122
220.3,7.563615109125756e-122
220.4,2.5042962375624166e-121
220.5,8.26112484549188e-121
220.6,2.7151485442915936e-120
220.7,8.891041544636872e-120
